,datetime,kW/Ton,Load,CDWRT,CDWST,DTLift,Ton,EvapApproach,CondApproach,Hz,CompSH,IGV,REFLVL
10547,2018-02-06 14:55:00+00:00,0.289061560189,0.38515440538199996,65.9000015259,62.7000007629,22.800003051799997,577.7316080730001,0.5,0.599998474121,38.4700012207,7.5,95.8700027466,23.7999992371
10548,2018-02-06 15:00:00+00:00,0.281827984591,0.387943495009,66.0999984741,62.9000015259,23.0,581.9152425130001,0.5,0.700004577637,38.5400009155,7.5,95.3000030518,24.2000007629
10549,2018-02-06 15:05:00+00:00,0.297294154477,0.387943495009,66.4000015259,63.0999984741,23.300003051799997,581.9152425130001,0.599998474121,0.599998474121,38.7900009155,7.5999984741199995,92.2699966431,25.1000003815
10550,2018-02-06 15:10:00+00:00,0.291416938253,0.398055105154,66.5,63.2000007629,23.400001525900002,597.082657731,0.5,0.6999969482420001,38.9399986267,7.5,91.70999908450001,26.5
10551,2018-02-06 15:15:00+00:00,0.29011726765,0.39754039553599996,66.5,63.2999992371,23.400001525900002,596.310593304,0.5,0.6999969482420001,38.8800010681,7.60000610352,92.0,25.7000007629
10552,2018-02-06 15:20:00+00:00,0.287455346517,0.408179339001,66.6999969482,63.4000015259,23.699996948200003,612.269008501,0.5,0.600006103516,39.0699996948,7.5999984741199995,92.1699981689,23.7000007629
10553,2018-02-06 15:25:00+00:00,0.296018005965,0.385111708419,66.5999984741,63.4000015259,23.5,577.667562628,0.5,0.700004577637,38.909999847399995,7.699996948239999,92.43000030520001,24.6000003815
10554,2018-02-06 15:30:00+00:00,0.288955397579,0.389910233934,66.5999984741,63.4000015259,23.599998474099998,584.8653509019999,0.40000152587899995,0.599998474121,38.7900009155,7.70000457764,92.5299987793,24.5
10555,2018-02-06 15:35:00+00:00,0.292157713525,0.39704582364200003,66.6999969482,63.5,23.699996948200003,595.568735463,0.5,0.700004577637,39.090000152600005,7.699996948239999,92.0800018311,25.7999992371
10556,2018-02-06 15:40:00+00:00,0.29630488875300004,0.38473884274899994,66.8000030518,63.5999984741,23.7000045776,577.108264124,0.599998474121,0.599998474121,38.9799995422,7.79999542236,92.76000213620001,25.2999992371
10557,2018-02-06 15:45:00+00:00,0.291370376747,0.39125459929300005,66.8000030518,63.5999984741,23.800003051799997,586.881898939,0.40000152587899995,0.599998474121,38.9799995422,7.79999542236,92.81999969479999,23.2999992371
10558,2018-02-06 15:50:00+00:00,0.297651055437,0.398677123763,67.0,63.7000007629,23.900001525900002,598.015685644,0.5,0.6999969482420001,39.2299995422,7.70000457764,91.6500015259,24.2999992371
10559,2018-02-06 15:55:00+00:00,0.300469069079,0.403813057048,67.0999984741,63.7999992371,24.0,605.7195855719999,0.599998474121,0.700004577637,39.3800010681,7.699996948239999,92.4700012207,25.2000007629
10560,2018-02-06 16:00:00+00:00,0.313087352139,0.413090252448,67.1999969482,63.7999992371,24.199996948200003,619.635378671,0.5,0.600006103516,39.5400009155,7.79999542236,91.45999908450001,24.6000003815
10561,2018-02-06 16:05:00+00:00,0.299913123626,0.386778673095,67.0999984741,63.9000015259,24.0,580.168009643,0.5,0.599998474121,39.159999847399995,7.9000015258800005,92.8000030518,25.2000007629
10562,2018-02-06 16:10:00+00:00,0.300797180898,0.363478583832,66.9000015259,63.9000015259,23.900001525900002,545.217875748,0.5,0.599998474121,38.7099990845,8.0,92.51000213620001,23.8999996185
10563,2018-02-06 16:15:00+00:00,0.29994936606899997,0.348947784216,66.5,63.5999984741,23.5,523.421676324,0.40000152587899995,0.5,38.2799987793,8.09999847412,92.68000030520001,27.3999996185
10564,2018-02-06 16:20:00+00:00,0.296405850772,0.346371930241,66.1999969482,63.4000015259,23.2999954224,519.557895361,0.40000152587899995,0.600006103516,38.1199989319,8.0,92.6600036621,24.6000003815
10565,2018-02-06 16:25:00+00:00,0.299404442514,0.33844966521700004,66.0,63.2000007629,23.0,507.674497825,0.5,0.6999969482420001,37.9599990845,7.9000015258800005,95.93000030520001,24.8999996185
10566,2018-02-06 16:30:00+00:00,0.298066630962,0.33773209145099997,66.0,63.2999992371,23.0,506.59813717699996,0.5,0.599998474121,37.8699989319,8.0,95.9800033569,25.2000007629
10567,2018-02-06 16:35:00+00:00,0.293051031959,0.345787328084,66.0999984741,63.2000007629,23.199996948200003,518.680992126,0.5,0.599998474121,38.0200004578,7.9000015258800005,91.9800033569,24.7000007629
10568,2018-02-06 16:40:00+00:00,0.302420038818,0.339483676637,66.0999984741,63.2999992371,23.0,509.225514955,0.599998474121,0.599998474121,38.1300010681,7.9000015258800005,95.11000061040001,24.2000007629
10569,2018-02-06 16:45:00+00:00,0.306007679688,0.346396535238,66.1999969482,63.2999992371,23.2999954224,519.594802856,0.5,0.700004577637,38.2200012207,7.79999542236,91.68000030520001,26.7999992371
10570,2018-02-06 16:50:00+00:00,0.300303309322,0.33077668560400003,66.0999984741,63.4000015259,23.099998474099998,496.165028406,0.5,0.599998474121,37.9300003052,8.0,96.6600036621,26.0
10571,2018-02-06 16:55:00+00:00,0.299894113688,0.333451026331,66.0999984741,63.4000015259,23.099998474099998,500.17653949699996,0.5,0.599998474121,37.9599990845,8.10000610352,96.1600036621,25.5
10572,2018-02-06 17:00:00+00:00,0.315967875673,0.335477142334,66.3000030518,63.5,23.300003051799997,503.215713501,0.5,0.6999969482420001,38.3699989319,7.9000015258800005,91.5899963379,25.7999992371
10573,2018-02-06 17:05:00+00:00,0.306031778953,0.335477142334,66.3000030518,63.5,23.100002288800003,503.215713501,0.5,0.6999969482420001,38.159999847399995,7.800003051760001,95.1600036621,25.6000003815
10574,2018-02-06 17:10:00+00:00,0.307822085665,0.337857499001,66.4000015259,63.5999984741,23.300003051799997,506.786248502,0.5,0.6999969482420001,38.3199996948,7.9000015258800005,92.0999984741,25.1000003815
10575,2018-02-06 17:15:00+00:00,0.300110025493,0.335432535122,66.4000015259,63.5999984741,23.300003051799997,503.14880268300004,0.39999771118199995,0.599998474121,38.0299987793,8.0,94.0999984741,23.2999992371
10576,2018-02-06 17:20:00+00:00,0.300047561633,0.328836755512,66.3000030518,63.5999984741,23.2000045776,493.255133268,0.5,0.5,37.9700012207,8.199996948239999,94.7200012207,24.0
10577,2018-02-06 17:25:00+00:00,0.29599298859400003,0.337845840454,66.3000030518,63.5,23.300003051799997,506.768760681,0.5,0.599998474121,38.0299987793,8.09999847412,91.98999786379999,25.1000003815
10578,2018-02-06 17:30:00+00:00,0.301601926482,0.327142030614,66.1999969482,63.4000015259,23.099998474099998,490.713045922,0.5,0.5,37.909999847399995,8.10000610352,95.6699981689,24.6000003815
10579,2018-02-06 17:35:00+00:00,0.300391072444,0.312925411648,65.9000015259,63.4000015259,23.0,469.388117472,0.40000152587899995,0.599998474121,37.6800003052,8.300003051760001,93.5500030518,24.5
10580,2018-02-06 17:40:00+00:00,0.299022552965,0.30766910083500004,65.6999969482,63.2999992371,22.699996948200003,461.503651252,0.5,0.700004577637,37.4199981689,8.09999847412,92.51000213620001,24.6000003815
10581,2018-02-06 17:45:00+00:00,0.296729663611,0.310046521404,65.5999984741,63.0999984741,22.599998474099998,465.069782107,0.40000152587899995,0.599998474121,37.3100013733,8.10000610352,93.9199981689,25.6000003815
10582,2018-02-06 17:50:00+00:00,0.30988407801600004,0.301187895586,65.5,63.0,22.400001525900002,451.781843379,0.5,0.599998474121,37.2799987793,8.09999847412,93.81999969479999,25.7000007629
10583,2018-02-06 17:55:00+00:00,0.295034460588,0.30504911128199996,65.3000030518,62.7999992371,22.300003051799997,457.573666923,0.40000152587899995,0.6999969482420001,37.1199989319,8.0,92.8399963379,23.8999996185
10584,2018-02-06 18:00:00+00:00,0.29295786496599996,0.298108853788,65.0999984741,62.7000007629,22.0,447.163280682,0.5,0.599998474121,36.9000015259,8.10000610352,93.3000030518,25.5
10585,2018-02-06 18:05:00+00:00,0.291152792368,0.299957052182,65.0999984741,62.7000007629,22.099998474099998,449.93557827300003,0.40000152587899995,0.5,36.7599983215,8.09999847412,93.5800018311,24.7999992371
10588,2018-02-06 18:20:00+00:00,0.321739986105,0.663061299642,68.9000015259,63.0999984741,25.800003051799997,994.591949463,0.899997711182,0.900001525879,45.11999893189999,8.89999389648,100.0,23.8999996185
10589,2018-02-06 18:25:00+00:00,0.23623185992100001,0.451533788467,67.3000030518,63.7000007629,27.000003814699998,677.3006827,-0.600002288818,0.0,38.9000015259,10.1999969482,62.38000106810001,12.600000381500001
10592,2018-02-06 18:40:00+00:00,0.307909524197,0.311779897846,66.0999984741,63.5,23.099998474099998,467.669846769,0.5,0.700004577637,37.9000015259,7.89999389648,75.9000015259,23.2000007629
10593,2018-02-06 18:45:00+00:00,0.29718774041499996,0.31629837714299996,66.0,63.5999984741,23.0,474.447565715,0.40000152587899995,0.6999969482420001,37.7999992371,8.0,76.4100036621,22.3999996185
10594,2018-02-06 18:50:00+00:00,0.307727973402,0.303298176963,66.0,63.5,23.0,454.94726544400004,0.5,0.599998474121,37.6899986267,8.09999847412,75.9599990845,24.6000003815
10595,2018-02-06 18:55:00+00:00,0.307859131086,0.298837977212,65.9000015259,63.5,22.900001525900002,448.256965818,0.40000152587899995,0.599998474121,37.5600013733,8.199996948239999,75.33000183109999,25.6000003815
10598,2018-02-06 19:10:00+00:00,0.308932241279,0.608547684183,68.4000015259,63.0,25.300003051799997,912.821526275,0.899997711182,0.799995422363,43.9399986267,8.300003051760001,95.75,26.6000003815
10599,2018-02-06 19:15:00+00:00,0.331845378212,0.608717231768,68.9000015259,63.4000015259,25.800003051799997,913.075847652,1.0,0.6999969482420001,44.2599983215,8.70000457764,97.63999938959999,33.9000015259
10600,2018-02-06 19:20:00+00:00,0.3214222047,0.636753353297,69.4000015259,63.7999992371,26.300003051799997,955.130029945,1.0,0.900001525879,44.7400016785,8.79999542236,100.0,26.7000007629
10601,2018-02-06 19:25:00+00:00,0.326209612508,0.664194610945,69.9000015259,64.0,27.0,996.291916418,0.900001525879,0.799995422363,45.5299987793,9.10000610352,100.0,30.7999992371
10602,2018-02-06 19:30:00+00:00,0.323454541338,0.643057905879,69.9000015259,64.3000030518,26.900001525900002,964.586858818,1.0,0.799995422363,45.0600013733,9.0,100.0,9.0
10603,2018-02-06 19:35:00+00:00,0.32698871243,0.648340422594,70.1999969482,64.4000015259,27.199996948200003,972.5106338910001,0.900001525879,0.900001525879,45.2799987793,9.0,100.0,21.6000003815
10604,2018-02-06 19:40:00+00:00,0.332849586716,0.63692432997,70.3000030518,64.5,27.300003051799997,955.3864949539999,1.0,0.799995422363,45.2799987793,9.09999847412,100.0,33.2000007629
10605,2018-02-06 19:45:00+00:00,0.331717633787,0.629049062856,70.1999969482,64.5999984741,27.199996948200003,943.5735942839999,0.900001525879,0.8000030517579999,45.180000305200004,9.09999847412,100.0,39.2000007629
10606,2018-02-06 19:50:00+00:00,0.332033691367,0.616403310833,70.0999984741,64.5999984741,27.099998474099998,924.604966249,1.0,0.8000030517579999,44.819999694799996,9.0,100.0,32.7999992371
10607,2018-02-06 19:55:00+00:00,0.32406592848,0.629501536792,70.1999969482,64.5999984741,27.2999954224,944.252305188,0.7000007629389999,0.700004577637,44.9199981689,9.09999847412,100.0,38.5999984741
10608,2018-02-06 20:00:00+00:00,0.332757209413,0.615063057619,70.0999984741,64.5999984741,27.099998474099998,922.594586429,0.7999992370610001,0.8000030517579999,44.9199981689,8.90000152588,100.0,7.400000095369999
10609,2018-02-06 20:05:00+00:00,0.330408151953,0.623471299913,70.1999969482,64.5999984741,27.199996948200003,935.20694987,0.7999992370610001,0.8000030517579999,44.9000015259,8.90000152588,100.0,21.7000007629
10610,2018-02-06 20:10:00+00:00,0.32677327809,0.632446654986,70.1999969482,64.5999984741,27.2999954224,948.66998248,0.8000030517579999,0.8000030517579999,45.020000457799995,9.0,100.0,35.5
10611,2018-02-06 20:15:00+00:00,0.332504249165,0.60550604643,70.1999969482,64.5999984741,27.199996948200003,908.2590696460001,1.0,0.700004577637,44.770000457799995,9.0,100.0,23.8999996185
10612,2018-02-06 20:20:00+00:00,0.321106951716,0.604160074902,70.0,64.5999984741,27.099998474099998,906.2401123530001,0.900001525879,0.6999969482420001,44.4599990845,8.90000152588,100.0,34.7000007629
10613,2018-02-06 20:25:00+00:00,0.326165487508,0.602965899824,70.0,64.5999984741,27.0,904.448849736,0.7000007629389999,0.900001525879,44.3600006104,8.59999847412,100.0,17.5
10614,2018-02-06 20:30:00+00:00,0.329114421333,0.595537561697,70.0,64.5999984741,27.0,893.306342545,0.900001525879,0.8000030517579999,44.479999542200005,8.699996948239999,100.0,25.6000003815
10615,2018-02-06 20:35:00+00:00,0.323989715494,0.5905537249589999,70.0,64.5999984741,27.0,885.8305874380001,0.7999992370610001,0.6999969482420001,44.3600006104,8.60000610352,97.93000030520001,13.699999809300001
10616,2018-02-06 20:40:00+00:00,0.32647678883000003,0.577886922201,69.9000015259,64.6999969482,26.900001525900002,866.8303833010001,0.7999992370610001,0.799995422363,44.2400016785,8.60000610352,97.6999969482,26.0
10617,2018-02-06 20:45:00+00:00,0.326640043353,0.575557111952,69.9000015259,64.6999969482,26.900001525900002,863.335667928,0.7999992370610001,0.6999969482420001,44.13000106810001,8.59999847412,95.7799987793,24.3999996185
10618,2018-02-06 20:50:00+00:00,0.320587159854,0.548992667329,69.6999969482,64.6999969482,26.7999954224,823.489000994,0.8000030517579999,0.600006103516,43.5099983215,8.5,90.25,27.2000007629
10619,2018-02-06 20:55:00+00:00,0.311395610328,0.533083943685,69.4000015259,64.5999984741,26.400001525900002,799.625915527,0.7999992370610001,0.6999969482420001,43.0999984741,8.20000457764,76.0100021362,22.7999992371
10620,2018-02-06 21:00:00+00:00,0.308639512006,0.529204223633,69.1999969482,64.5,26.199996948200003,793.8063354489999,0.7000007629389999,0.700004577637,42.8499984741,8.09999847412,76.4499969482,25.7999992371
10621,2018-02-06 21:05:00+00:00,0.307850108398,0.519733453507,69.0,64.4000015259,26.0,779.6001802610001,0.7000007629389999,0.8000030517579999,42.6199989319,8.0,76.2900009155,25.2000007629
10622,2018-02-06 21:10:00+00:00,0.311196790114,0.509859586304,69.0,64.4000015259,25.900001525900002,764.789379456,0.7999992370610001,0.6999969482420001,42.5200004578,7.9000015258800005,76.0,25.0
10623,2018-02-06 21:15:00+00:00,0.312148828207,0.531797607422,69.0999984741,64.4000015259,26.0,797.6964111330001,0.7999992370610001,0.8000030517579999,43.0400009155,8.0,75.9100036621,24.2999992371
10624,2018-02-06 21:20:00+00:00,0.319466237864,0.538398051544,69.0999984741,64.3000030518,26.0,807.597077315,0.7999992370610001,0.700004577637,43.2000007629,8.09999847412,76.2200012207,25.7999992371
10625,2018-02-06 21:25:00+00:00,0.302816130922,0.5459858853289999,68.9000015259,64.0999984741,25.900001525900002,818.978827993,0.7000007629389999,0.6999969482420001,42.979999542200005,8.09999847412,77.0500030518,24.2000007629
10626,2018-02-06 21:30:00+00:00,0.31029384428,0.539273776834,68.8000030518,64.0,25.7000045776,808.9106652510001,0.7999992370610001,0.799995422363,43.0999984741,8.0,75.5999984741,25.5
10627,2018-02-06 21:35:00+00:00,0.304995324122,0.533341509858,68.8000030518,64.0999984741,25.800003051799997,800.0122647860001,0.7000007629389999,0.6999969482420001,42.75,8.0,76.3799972534,22.6000003815
10628,2018-02-06 21:40:00+00:00,0.303208721336,0.532086717765,68.8000030518,64.0999984741,25.800003051799997,798.130076648,0.7000007629389999,0.6999969482420001,42.7900009155,8.0,75.3700027466,26.6000003815
10629,2018-02-06 21:45:00+00:00,0.305650496516,0.49948116691100003,68.5999984741,64.0999984741,25.599998474099998,749.221750366,0.7000007629389999,0.599998474121,42.0600013733,8.0,75.93000030520001,23.0
10630,2018-02-06 21:50:00+00:00,0.30526978945,0.49573635703,68.5,64.0999984741,25.400001525900002,743.6045355460001,0.7999992370610001,0.6999969482420001,42.0299987793,7.800003051760001,76.4899978638,25.8999996185
10631,2018-02-06 21:55:00+00:00,0.302171433279,0.50523196389,68.5,64.0,25.5,757.847945835,0.7000007629389999,0.6999969482420001,42.0,7.800003051760001,75.5,24.2999992371
10632,2018-02-06 22:00:00+00:00,0.303718622106,0.502658235468,68.5,64.0,25.400001525900002,753.987353202,0.6999969482420001,0.6999969482420001,42.0600013733,7.9000015258800005,76.8899993896,26.7000007629
10633,2018-02-06 22:05:00+00:00,0.303800105977,0.506912265567,68.5999984741,64.0,25.599998474099998,760.36839835,0.7000007629389999,0.700004577637,42.1899986267,7.89999389648,74.5400009155,26.0
10634,2018-02-06 22:10:00+00:00,0.297240900061,0.473241288927,68.1999969482,64.0999984741,25.2999954224,709.86193339,0.600002288818,0.600006103516,41.3100013733,7.89999389648,76.6600036621,23.1000003815
10635,2018-02-06 22:15:00+00:00,0.296891917507,0.469306589762,68.0999984741,64.0,25.099998474099998,703.9598846439999,0.599998474121,0.700004577637,41.1699981689,7.699996948239999,76.7699966431,26.0
10636,2018-02-06 22:20:00+00:00,0.296979131057,0.469168768989,68.0999984741,63.9000015259,25.099998474099998,703.753153483,0.599998474121,0.700004577637,41.1699981689,7.5999984741199995,76.4800033569,24.3999996185
10637,2018-02-06 22:25:00+00:00,0.303657391042,0.458850459247,68.0,63.9000015259,25.0,688.275688871,0.599998474121,0.599998474121,40.9300003052,7.70000457764,76.81999969479999,24.6000003815
10638,2018-02-06 22:30:00+00:00,0.30084014553599997,0.44985130921300004,67.8000030518,63.9000015259,24.800003051799997,674.776963819,0.599998474121,0.6999969482420001,40.7700004578,7.699996948239999,77.0199966431,26.1000003815
10639,2018-02-06 22:35:00+00:00,0.301837337359,0.468243374295,68.0,63.7999992371,24.900001525900002,702.365061442,0.6999969482420001,0.6999969482420001,41.2799987793,7.60000610352,76.2900009155,22.7000007629
10640,2018-02-06 22:40:00+00:00,0.298703716089,0.491010519009,68.0999984741,63.7999992371,25.099998474099998,736.515778514,0.7000007629389999,0.8000030517579999,41.590000152600005,7.5999984741199995,76.5500030518,24.7000007629
10641,2018-02-06 22:45:00+00:00,0.299188577419,0.490214793398,68.1999969482,63.7999992371,25.199996948200003,735.322190097,0.7000007629389999,0.700004577637,41.7099990845,7.79999542236,75.6500015259,25.7000007629
10642,2018-02-06 22:50:00+00:00,0.300260339788,0.495125885663,68.3000030518,63.9000015259,25.300003051799997,742.688828494,0.7000007629389999,0.6999969482420001,41.8100013733,7.699996948239999,76.58000183109999,24.2999992371
10643,2018-02-06 22:55:00+00:00,0.29981996488,0.5025237953289999,68.3000030518,63.9000015259,25.300003051799997,753.785692994,0.7000007629389999,0.6999969482420001,41.8100013733,7.800003051760001,76.5400009155,26.1000003815
10644,2018-02-06 23:00:00+00:00,0.30619325333299996,0.494241240413,68.3000030518,63.9000015259,25.2000045776,741.3618606189999,0.6999969482420001,0.799995422363,41.8600006104,7.70000457764,76.5400009155,25.6000003815
10645,2018-02-06 23:05:00+00:00,0.30347211253600004,0.49427935485299995,68.3000030518,63.9000015259,25.2000045776,741.41903228,0.7999992370610001,0.799995422363,41.8699989319,7.70000457764,76.4599990845,26.0
10646,2018-02-06 23:10:00+00:00,0.30811367628,0.495488121494,68.4000015259,63.9000015259,25.300003051799997,743.232182241,0.6999969482420001,0.6999969482420001,42.0600013733,7.800003051760001,75.3000030518,23.5
